model,context_factor,image_id,annotation_id,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,target_width_at_1280,target_height_at_1280,target_predictions_in_crop,target_prediction_max_score,same_class_matched_iou_0_50,best_same_iou,best_same_score,best_any_iou,best_any_score,best_any_category
crop4_1280,16.0,5173,25352,1668,739,2165,1236,497,497,64.38631790744466,79.83903420523139,2,0.23453621566295624,False,0.0,,0.028052117388736753,0.9402514100074768,boat
crop4_1280,16.0,5174,25363,1664,966,2176,1478,512,512,65.0,80.0,2,0.22557400166988373,False,0.4138553118412879,0.001341813476756215,0.4138553118412879,0.001341813476756215,life_saving_appliances
crop4_1280,16.0,5175,25374,1560,999,2195,1757,635,758,45.593667546174146,57.41424802110818,2,0.002028268063440919,False,0.0,,0.09769554829267513,0.005433453246951103,boat
crop4_1280,16.0,5176,25385,1566,990,2207,1755,641,765,46.84967320261438,58.56209150326798,1,0.0049807047471404076,False,0.0,,0.12367306005964909,0.012943699955940247,boat
crop4_1280,16.0,5177,25396,1570,990,2210,1755,640,765,46.84967320261438,58.56209150326798,3,0.008054768666625023,True,0.7160202869842037,0.0010804819175973535,0.7160202869842037,0.0010804819175973535,life_saving_appliances
crop4_1280,16.0,5178,25408,1576,990,2214,1754,638,764,46.910994764397905,58.638743455497384,2,0.0022961830254644156,False,0.0,,0.11596432058281084,0.009697997942566872,boat
crop4_1280,16.0,5179,25420,1581,988,2219,1755,638,767,46.72750977835724,58.40938722294655,2,0.004175764974206686,False,0.0,,0.11403787497701291,0.09084456413984299,boat
crop4_1280,16.0,5180,25432,1586,988,2223,1756,637,768,46.66666666666667,58.333333333333336,1,0.005827388726174831,False,0.0,,0.11273192258303337,0.0344030000269413,boat
crop4_1280,16.0,5181,25444,1588,1058,2227,1826,639,768,46.66666666666667,58.333333333333336,2,0.010953253135085106,False,0.0,,0.13244343962687666,0.0039223562926054,boat
crop4_1280,16.0,5182,25456,1588,1171,2230,1946,642,775,47.89677419354839,57.806451612903224,1,0.0019357675919309258,False,0.0,,0.13204030831643032,0.011536733247339725,boat
crop4_1280,16.0,5183,25468,1582,1266,2247,2068,665,802,47.880299251870326,59.052369077306736,1,0.0037076228763908148,False,0.0,,0.13081804265947802,0.024165576323866844,boat
crop4_1280,16.0,5184,25480,1584,1380,2250,2160,666,780,49.230769230769226,60.717948717948715,3,0.00772492028772831,False,0.0,,0.13550334093318722,0.005006049759685993,boat
crop4_1280,16.0,5185,25491,1583,1459,2269,2160,686,701,56.60485021398003,71.21255349500713,3,0.28342175483703613,False,0.0,,0.1489681027327958,0.030002834275364876,boat
crop4_1280,16.0,5186,25501,1646,1536,2270,2160,624,624,65.64102564102564,80.0,2,0.008466457016766071,True,0.7053972794472849,0.004904099740087986,0.7053972794472849,0.004904099740087986,life_saving_appliances
crop4_1280,16.0,5187,25511,1642,1520,2282,2160,640,640,64.0,80.0,2,0.01163957454264164,True,0.8573184562847018,0.01021616905927658,0.8573184562847018,0.01021616905927658,life_saving_appliances
crop4_1280,16.0,5188,25521,1645,1520,2286,2160,641,640,65.89703588143526,79.87519500780031,2,0.029704516753554344,True,0.7790374673902989,0.029704516753554344,0.7790374673902989,0.029704516753554344,life_saving_appliances
crop4_1280,16.0,5189,25531,1641,1504,2298,2160,657,656,64.29223744292237,79.87823439878234,2,0.12158390879631042,True,0.8138817838872924,0.0038459221832454205,0.8138817838872924,0.0038459221832454205,life_saving_appliances
crop4_1280,16.0,5190,25541,1652,1520,2293,2160,641,640,65.89703588143526,79.87519500780031,2,0.030066747218370438,True,0.7246944728146101,0.0026838353369385004,0.7246944728146101,0.0026838353369385004,life_saving_appliances
crop4_1280,16.0,5191,25551,1680,1568,2273,2160,593,592,62.59696458684654,79.86509274873524,2,0.023323457688093185,True,0.915290324235401,0.023323457688093185,0.915290324235401,0.023323457688093185,life_saving_appliances
crop4_1280,16.0,5192,25561,1682,1568,2275,2160,593,592,62.59696458684654,79.86509274873524,2,0.0020207036286592484,True,0.8173498207666778,0.0014629352372139692,0.8173498207666778,0.0014629352372139692,life_saving_appliances
crop4_1280,16.0,5193,25571,1685,1568,2278,2160,593,592,62.59696458684654,79.86509274873524,2,0.005270525347441435,True,0.8708596612285154,0.002337064128369093,0.8708596612285154,0.002337064128369093,life_saving_appliances
crop4_1280,16.0,5194,25581,1687,1568,2280,2160,593,592,62.59696458684654,79.86509274873524,0,,False,0.0,,0.037104988055956904,0.9452036619186401,boat
crop4_1280,16.0,5195,25591,1690,1568,2283,2160,593,592,62.59696458684654,79.86509274873524,0,,False,0.0,,0.03798509400407012,0.945550262928009,boat
crop4_1280,16.0,5196,25601,1693,1568,2286,2160,593,592,62.59696458684654,79.86509274873524,1,0.001628110185265541,False,0.0,,0.03680727584231175,0.9347215294837952,boat
crop4_1280,16.0,5197,25611,1696,1568,2289,2160,593,592,62.59696458684654,79.86509274873524,2,0.0019458854803815484,True,0.840686382791541,0.0011488834861665964,0.840686382791541,0.0011488834861665964,life_saving_appliances
crop4_1280,16.0,5198,25621,1701,1568,2294,2160,593,592,62.59696458684654,79.86509274873524,2,0.0034915045835077763,True,0.8560606354285866,0.0034915045835077763,0.8560606354285866,0.0034915045835077763,life_saving_appliances
crop4_1280,16.0,5199,25631,1705,1568,2298,2160,593,592,62.59696458684654,79.86509274873524,2,0.006442868150770664,True,0.9494664240154629,0.006442868150770664,0.9494664240154629,0.006442868150770664,life_saving_appliances
crop4_1280,16.0,5200,25641,1708,1568,2369,2160,661,592,56.15733736762481,71.64901664145235,2,0.4098512828350067,False,0.0,,0.03868201155116728,0.9255366325378418,boat
crop4_1280,16.0,5201,25651,1710,1568,2356,2160,646,592,57.461300309597526,73.312693498452,2,0.04450972378253937,True,0.9087751976637153,0.00892678089439869,0.9087751976637153,0.00892678089439869,life_saving_appliances
crop4_1280,16.0,5202,25661,1712,1568,2354,2160,642,592,57.81931464174455,73.76947040498442,2,0.15085095167160034,True,0.8374464332552036,0.028578920289874077,0.8374464332552036,0.028578920289874077,life_saving_appliances
crop4_1280,16.0,5203,25671,1714,1568,2339,2160,625,592,59.392,75.776,2,0.0052407775074243546,True,0.9351718811858342,0.0052407775074243546,0.9351718811858342,0.0052407775074243546,life_saving_appliances
crop4_1280,16.0,5204,25681,1718,1568,2328,2160,610,592,60.852459016393446,77.63934426229508,1,0.019974583759903908,False,0.0,,0.0379663053158341,0.9388251900672913,boat
crop4_1280,16.0,5205,25691,1723,1568,2316,2160,593,592,62.59696458684654,79.86509274873524,3,0.09699419885873795,True,0.8717275829322331,0.005909788887947798,0.8717275829322331,0.005909788887947798,life_saving_appliances
crop4_1280,16.0,5206,25701,1729,1568,2322,2160,593,592,62.59696458684654,79.86509274873524,2,0.0029939047526568174,True,0.6191583963474957,0.0029939047526568174,0.6191583963474957,0.0029939047526568174,life_saving_appliances
crop4_1280,16.0,5207,25713,1680,1411,2308,2160,628,749,47.85046728971963,59.81308411214953,8,0.08499173820018768,False,0.41350604659255463,0.002263957867398858,0.41350604659255463,0.002263957867398858,life_saving_appliances
crop4_1280,16.0,5208,25725,1687,1232,2300,1990,613,758,43.90501319261214,57.41424802110818,4,0.021507805213332176,False,0.0,,0.062401407456471984,0.01481499895453453,boat
crop4_1280,16.0,5209,25737,1694,1156,2293,1905,599,749,44.43257676902537,56.395193591455275,1,0.0017701168544590473,False,0.0,,0.11354446122932228,0.006905865389853716,boat
crop4_1280,16.0,5210,25749,1774,1158,2287,1670,513,512,62.37816764132553,79.84405458089668,2,0.1810186207294464,True,0.7715543056711097,0.027783241122961044,0.7715543056711097,0.027783241122961044,life_saving_appliances
crop4_1280,16.0,5211,25761,1763,1156,2276,1668,513,512,62.37816764132553,79.84405458089668,1,0.003952594008296728,False,0.0,,0.029867794701052327,0.9513753056526184,boat
crop4_1280,16.0,5212,25773,1766,1155,2279,1667,513,512,62.37816764132553,79.84405458089668,2,0.021460410207509995,True,0.755963902982793,0.021460410207509995,0.755963902982793,0.021460410207509995,life_saving_appliances
crop4_1280,16.0,5213,25785,1770,1153,2283,1665,513,512,62.37816764132553,79.84405458089668,2,0.04453735053539276,True,0.7852291799603922,0.007154200691729784,0.7852291799603922,0.007154200691729784,life_saving_appliances
crop4_1280,16.0,5214,25797,1756,1161,2252,1658,496,497,61.81086519114688,79.83903420523139,3,0.008355900645256042,False,0.3025102442514932,0.0017688971711322665,0.3025102442514932,0.0017688971711322665,life_saving_appliances
crop4_1280,16.0,5215,25809,1572,1175,2052,1655,480,480,64.0,80.0,2,0.031205326318740845,False,0.2666566650762709,0.031205326318740845,0.2666566650762709,0.031205326318740845,life_saving_appliances
crop4_1280,16.0,5216,25821,1409,1178,1906,1675,497,497,64.38631790744466,79.83903420523139,1,0.0021103143226355314,True,0.7370548932453678,0.0021103143226355314,0.7370548932453678,0.0021103143226355314,life_saving_appliances
crop4_1280,16.0,5217,25833,1413,1172,1910,1669,497,497,64.38631790744466,79.83903420523139,2,0.01380238588899374,True,0.7397397983200389,0.01380238588899374,0.7397397983200389,0.01380238588899374,life_saving_appliances
crop4_1280,16.0,5218,25845,1418,1166,1915,1663,497,497,64.38631790744466,79.83903420523139,2,0.016567746177315712,True,0.727542175545913,0.007436259649693966,0.727542175545913,0.007436259649693966,life_saving_appliances
crop4_1280,16.0,5219,25857,1443,1162,1940,1659,497,497,64.38631790744466,79.83903420523139,1,0.001630804967135191,False,0.0,,0.024505940752722572,0.04316272214055061,boat
crop4_1280,16.0,5220,25869,1518,1163,2015,1660,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.07227435002803695,0.008651433512568474,boat
crop4_1280,16.0,5221,25881,1636,1162,2133,1659,497,497,64.38631790744466,79.83903420523139,2,0.002362507861107588,False,0.3974915872636785,0.0013124438701197505,0.3974915872636785,0.0013124438701197505,life_saving_appliances
crop4_1280,16.0,5222,25893,1717,1150,2230,1662,513,512,62.37816764132553,79.84405458089668,1,0.0017284720670431852,False,0.0,,0.051565839178876,0.016331179067492485,jetski
crop4_1280,16.0,5223,25905,1858,1138,2371,1650,513,512,62.37816764132553,79.84405458089668,1,0.0017833079909905791,False,0.3261488323935965,0.0017833079909905791,0.3261488323935965,0.0017833079909905791,life_saving_appliances
crop4_1280,16.0,5224,25917,2038,1124,2534,1621,496,497,61.81086519114688,79.83903420523139,1,0.0017331343842670321,False,0.2611391342254122,0.0017331343842670321,0.2611391342254122,0.0017331343842670321,life_saving_appliances
crop4_1280,16.0,5225,25929,2180,1075,2693,1587,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.021855197523319575,0.27402880787849426,boat
crop4_1280,16.0,5226,25941,2194,989,2707,1501,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.019758329246513145,0.8887078762054443,boat
crop4_1280,16.0,5227,25955,2261,904,2757,1401,496,497,61.81086519114688,79.83903420523139,0,,False,0.0,,0.019624774020352155,0.9175081253051758,boat
crop4_1280,16.0,5228,25969,2352,818,2817,1283,465,465,63.311827956989255,79.82795698924731,1,0.005124268587678671,False,0.0,,0.03424542101414988,0.16110268235206604,boat
crop4_1280,16.0,5229,25983,2453,720,3085,1291,632,571,44.55696202531646,56.708860759493675,2,0.4666692316532135,False,0.0,,0.018482260983231732,0.9156150817871094,boat
crop4_1280,16.0,5230,25997,2561,591,3169,1156,608,565,46.315789473684205,56.84210526315789,2,0.0779467299580574,False,0.0,,0.018837195458131933,0.881432056427002,boat
crop4_1280,16.0,5231,26011,2674,516,3275,1030,601,514,44.72545757071547,55.37437603993344,4,0.1325000822544098,False,0.0,,0.01842480860472231,0.8960599899291992,boat
crop4_1280,16.0,5232,26023,2784,440,3383,914,599,474,42.73789649415693,53.42237061769616,3,0.4316405653953552,False,0.0,,0.01786839968797927,0.8911182880401611,boat
crop4_1280,16.0,5233,26035,2816,337,3418,786,602,449,53.156146179402,46.777408637873755,8,0.6352049708366394,False,0.0,,0.023585217067963248,0.8772200345993042,boat
crop4_1280,16.0,5234,26045,2726,221,3313,620,587,399,50.15332197614991,43.61158432708688,4,0.49225130677223206,False,0.0,,0.02028947520170809,0.7944343686103821,boat
crop4_1280,16.0,5235,26055,2583,105,2969,489,386,384,72.95336787564766,59.689119170984455,7,0.8013299703598022,False,0.2735143037108689,0.0012427611509338021,0.2735143037108689,0.0012427611509338021,life_saving_appliances
crop4_1280,16.0,5236,26064,2400,52,2785,436,385,384,69.81818181818183,59.84415584415585,10,0.7445420622825623,False,0.06788794005801368,0.0016649020835757256,0.06788794005801368,0.0016649020835757256,life_saving_appliances
